Date,Revenue,COGS,order_count,item_count,product_count,customer_count,total_discount,total_refund,avg_delivery_days,sessions,unique_visitors,page_views,bounce_rate,day_of_week,month,year,is_weekend,promo_count,promo_avg_percentage_discount,promo_max_percentage_discount,promo_total_percentage_discount,promo_avg_fixed_discount_vnd,promo_max_fixed_discount_vnd,promo_total_fixed_discount_vnd,is_promo_day
2022-01-02,2361965.0,2368851.11,90,490,77,89,374350.29,22086.93,4.406593406593407,16288.0,12415.0,86736.0,0.00416,6,1,2022,1,1.0,20.0,20.0,20.0,0.0,0.0,0.0,1
2022-01-03,545563.72,476501.31,19,84,19,19,0.0,57639.55,4.222222222222222,15844.0,12119.0,86806.0,0.00435,0,1,2022,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2022-01-04,1242319.38,1057834.07,39,188,38,39,0.0,21239.350000000002,4.833333333333333,16220.0,11438.0,86962.0,0.00428,1,1,2022,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2022-01-05,809977.6,684605.3,27,112,26,27,0.0,16319.0,4.153846153846154,17043.0,13448.0,87391.0,0.00389,2,1,2022,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2022-01-06,993048.62,827696.4,31,163,28,30,0.0,17662.75,4.555555555555555,16845.0,12989.0,54823.0,0.00338,3,1,2022,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2022-01-07,1294963.64,1109631.82,31,173,30,31,0.0,59287.509999999995,4.225806451612903,16784.0,12436.0,86241.0,0.00406,4,1,2022,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2022-01-08,1641747.05,1369252.03,38,188,33,37,0.0,44421.270000000004,4.4375,16180.0,11582.0,59841.0,0.00481,5,1,2022,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2022-01-09,1706485.37,1491356.56,46,216,39,46,0.0,10229.43,4.413043478260869,17607.0,13065.0,83516.0,0.0046,6,1,2022,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2022-01-10,2569113.21,2158709.88,50,250,39,50,0.0,112519.02000000002,4.093023255813954,13466.0,10626.0,73474.0,0.00465,0,1,2022,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2022-01-11,1640806.35,1336967.26,52,248,48,52,0.0,27473.18,4.627450980392157,17468.0,14056.0,82324.0,0.00524,1,1,2022,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2022-01-12,1775526.5,1506945.6,50,232,43,50,0.0,44662.47,4.575,16161.0,11943.0,67735.0,0.00572,2,1,2022,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2022-01-13,1173172.99,946254.56,35,162,31,35,0.0,26725.71,4.258064516129032,17441.0,13941.0,74021.0,0.00551,3,1,2022,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2022-01-14,1548726.82,1300219.1,42,202,38,42,0.0,105340.58,4.6571428571428575,18087.0,13318.0,91918.0,0.00524,4,1,2022,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2022-01-15,1461990.71,1263054.33,44,209,39,44,0.0,20529.59,4.0,15371.0,11711.0,51050.0,0.00502,5,1,2022,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2022-01-16,2064339.13,1781850.02,59,291,50,58,0.0,102621.19,4.60655737704918,16172.0,12808.0,57584.0,0.00447,6,1,2022,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2022-01-17,1621773.2,1340632.16,48,252,45,48,0.0,47813.57,4.333333333333333,17394.0,12263.0,82644.0,0.00376,0,1,2022,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2022-01-18,1861205.18,1606509.55,53,263,47,53,0.0,75416.26,4.595744680851064,16276.0,13141.0,70085.0,0.00371,1,1,2022,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2022-01-19,2020862.53,1738187.82,65,292,63,65,0.0,71675.95999999999,4.382352941176471,13271.0,9704.0,63114.0,0.00502,2,1,2022,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2022-01-20,1249233.56,1043117.49,43,210,41,43,0.0,37407.05,4.883720930232558,16831.0,12226.0,89260.0,0.00519,3,1,2022,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2022-01-21,1580948.85,1245282.02,48,245,45,48,0.0,10620.42,4.666666666666667,15120.0,11837.0,54701.0,0.00446,4,1,2022,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2022-01-22,1758593.8,1468639.94,40,202,36,39,0.0,0.0,4.0285714285714285,18072.0,12999.0,89823.0,0.00522,5,1,2022,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2022-01-23,1785338.17,1512426.38,43,232,36,43,0.0,18904.2,4.702702702702703,14482.0,10941.0,54012.0,0.00407,6,1,2022,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2022-01-24,1915906.28,1601822.71,55,251,44,54,0.0,34720.130000000005,4.549019607843137,16327.0,12551.0,58647.0,0.00522,0,1,2022,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2022-01-25,2471179.3,1957064.07,65,331,58,65,0.0,4671.27,4.155172413793103,14769.0,11760.0,79210.0,0.00332,1,1,2022,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2022-01-26,2278973.82,1903209.07,69,297,62,69,0.0,65606.12,4.46969696969697,16497.0,12386.0,87194.0,0.00345,2,1,2022,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2022-01-27,1604489.99,1290075.13,41,197,37,40,0.0,96367.88,4.512195121951219,20276.0,14709.0,110718.0,0.00533,3,1,2022,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2022-01-28,2792317.48,2306948.5,78,358,63,78,0.0,140601.13999999998,4.72972972972973,16752.0,13732.0,80272.0,0.00479,4,1,2022,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2022-01-29,3897632.5,3247780.03,116,558,91,115,0.0,75938.75,4.928571428571429,14842.0,11909.0,69729.0,0.00522,5,1,2022,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2022-01-30,3903300.55,3262713.48,103,480,71,102,0.0,113475.23999999999,4.329411764705882,14890.0,11490.0,58640.0,0.00349,6,1,2022,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2022-01-31,3159829.55,2627738.4,87,427,77,87,0.0,64962.4,4.512820512820513,14632.0,10842.0,65353.0,0.00556,0,1,2022,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2022-02-01,3672475.88,3092119.13,102,501,85,102,0.0,78347.69,4.639175257731959,21868.0,17710.0,117258.0,0.00398,1,2,2022,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2022-02-02,3072419.17,2457270.01,78,402,64,77,0.0,40929.89,4.550724637681159,27306.0,21266.0,126792.0,0.0035,2,2,2022,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2022-02-03,1056919.3,915391.24,29,138,30,29,0.0,29733.45,4.791666666666667,26597.0,21388.0,107155.0,0.00478,3,2,2022,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2022-02-04,1135262.35,959597.02,30,132,27,30,0.0,137297.08000000002,4.4,23796.0,18040.0,83295.0,0.00358,4,2,2022,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2022-02-05,1325806.77,1094262.79,49,199,47,48,0.0,18409.03,4.878048780487805,23738.0,17660.0,98963.0,0.00496,5,2,2022,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2022-02-06,1360544.32,1086414.25,39,187,36,39,0.0,72639.84,4.837837837837838,23675.0,18804.0,80717.0,0.00409,6,2,2022,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2022-02-07,1777072.87,1505671.69,51,241,40,51,0.0,4621.86,4.7272727272727275,21436.0,16245.0,79683.0,0.00347,0,2,2022,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2022-02-08,2324022.32,1858719.97,74,334,63,74,0.0,19347.34,5.153846153846154,26112.0,20992.0,122104.0,0.00463,1,2,2022,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2022-02-09,2087968.13,1716217.3,66,314,59,65,0.0,39480.909999999996,4.492063492063492,26252.0,21176.0,93470.0,0.00486,2,2,2022,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2022-02-10,1681958.09,1377183.24,49,241,46,49,0.0,5669.26,4.51063829787234,23043.0,16686.0,100004.0,0.00454,3,2,2022,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2022-02-11,1868277.55,1450465.3,53,260,49,53,0.0,35698.93,4.166666666666667,20118.0,16255.0,87360.0,0.00457,4,2,2022,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2022-02-12,2483675.48,2002526.57,67,319,57,67,0.0,27010.57,4.791044776119403,24012.0,19085.0,104955.0,0.00475,5,2,2022,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2022-02-13,2471088.82,2037847.39,69,347,62,69,0.0,46877.41,4.735294117647059,23278.0,16982.0,88382.0,0.00427,6,2,2022,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2022-02-14,2477651.08,2066561.36,66,326,60,66,0.0,29061.42,4.424242424242424,23850.0,17502.0,94646.0,0.00347,0,2,2022,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2022-02-15,2911470.49,2304155.38,84,403,65,84,0.0,64147.52,4.146341463414634,25068.0,19127.0,136790.0,0.00429,1,2,2022,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2022-02-16,3189077.73,2624063.44,78,392,62,78,0.0,44096.03,4.422535211267606,21370.0,15872.0,88752.0,0.00386,2,2,2022,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2022-02-17,2365001.98,1930644.21,68,298,59,67,0.0,209269.36,4.031746031746032,25737.0,20825.0,136570.0,0.00526,3,2,2022,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2022-02-18,2218074.92,1902787.38,64,285,53,64,0.0,133092.85,4.431034482758621,21990.0,15713.0,88203.0,0.00475,4,2,2022,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2022-02-19,2497284.24,2073056.25,66,297,56,63,0.0,43043.3,4.568965517241379,21404.0,15530.0,87024.0,0.00442,5,2,2022,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2022-02-20,3274514.0,2808978.4,80,409,67,80,0.0,175885.05,4.36,21183.0,16425.0,109932.0,0.00374,6,2,2022,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2022-02-21,3231879.49,2662096.96,93,447,75,93,0.0,99449.40000000001,4.045454545454546,23903.0,19258.0,77844.0,0.00548,0,2,2022,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2022-02-22,3646117.64,3080342.28,106,494,80,106,0.0,196575.68,4.515789473684211,21137.0,16301.0,109650.0,0.00362,1,2,2022,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2022-02-23,3297595.34,2768284.27,95,452,73,95,0.0,27413.68,4.435294117647059,23622.0,18720.0,116720.0,0.00408,2,2,2022,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2022-02-24,2768850.97,2337359.85,79,374,69,79,0.0,51742.39,4.417910447761194,27069.0,19148.0,131958.0,0.00379,3,2,2022,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2022-02-25,2943786.98,2445090.2,78,377,60,78,0.0,78853.69,5.0,22660.0,18520.0,110666.0,0.00501,4,2,2022,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2022-02-26,6304749.98,4896174.07,166,794,119,165,0.0,131248.07,4.412903225806452,25347.0,17823.0,84668.0,0.00374,5,2,2022,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2022-02-27,5652340.75,4889448.26,141,694,98,140,0.0,284287.18,4.2362204724409445,24281.0,18217.0,108870.0,0.00333,6,2,2022,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2022-02-28,6007208.86,4942844.92,162,796,110,162,0.0,95540.69,4.545454545454546,23768.0,17903.0,101385.0,0.00526,0,2,2022,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2022-03-01,4532724.33,3774772.1,134,606,97,132,0.0,128722.78,4.7073170731707314,35076.0,24922.0,188403.0,0.00451,1,3,2022,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2022-03-02,5221766.09,4446394.75,139,665,100,139,0.0,72769.46,4.504,32797.0,24764.0,106597.0,0.00354,2,3,2022,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2022-03-03,1113577.08,936517.95,37,171,29,37,0.0,37120.2,4.741935483870968,33496.0,24968.0,128870.0,0.00562,3,3,2022,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2022-03-04,1265611.41,1001621.35,38,147,34,37,0.0,3955.29,3.823529411764706,29143.0,20720.0,149452.0,0.00442,4,3,2022,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2022-03-05,1917604.21,1671253.56,47,243,34,44,0.0,0.0,4.261904761904762,33090.0,26348.0,124117.0,0.00354,5,3,2022,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2022-03-06,2406752.08,1881208.83,74,323,63,74,0.0,96296.94,4.7101449275362315,28131.0,21694.0,91898.0,0.00423,6,3,2022,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2022-03-07,3077438.94,2603663.56,79,424,66,78,0.0,153892.96,4.464788732394366,36095.0,27441.0,191016.0,0.00418,0,3,2022,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2022-03-08,3777839.97,3199498.52,101,512,78,99,0.0,36019.450000000004,4.333333333333333,29608.0,21244.0,113879.0,0.00523,1,3,2022,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2022-03-09,4138590.91,3354044.48,115,556,83,114,0.0,46712.65,4.366336633663367,33132.0,25858.0,168575.0,0.00497,2,3,2022,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2022-03-10,3544992.79,2897669.69,114,549,87,113,0.0,135354.29,4.7207207207207205,36196.0,25978.0,157016.0,0.00511,3,3,2022,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2022-03-11,3499825.21,2868355.02,98,451,73,98,0.0,136859.03,4.666666666666667,37101.0,26313.0,171691.0,0.00476,4,3,2022,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2022-03-12,3731020.06,3230097.43,101,475,71,100,0.0,22017.9,4.571428571428571,30790.0,23651.0,115648.0,0.005,5,3,2022,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2022-03-13,4026635.22,3346220.86,112,577,86,112,0.0,88898.02,4.639175257731959,33105.0,26902.0,113884.0,0.00332,6,3,2022,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2022-03-14,4709281.9,3928279.43,121,575,81,120,0.0,121070.15,4.669811320754717,31168.0,23392.0,118855.0,0.00493,0,3,2022,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2022-03-15,4619237.89,3907599.13,130,606,85,130,0.0,314474.34,4.598360655737705,36158.0,26392.0,167365.0,0.00361,1,3,2022,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2022-03-16,4519934.96,3787149.37,145,635,101,144,0.0,198781.75,4.444444444444445,32576.0,26436.0,158677.0,0.00342,2,3,2022,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2022-03-17,5222281.22,4421275.88,136,633,92,136,0.0,112173.38,4.4222222222222225,31161.0,23115.0,118865.0,0.0042,3,3,2022,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2022-03-18,4426435.98,3648313.01,126,627,91,126,20491.78,103079.76000000001,4.409090909090909,35552.0,28747.0,144713.0,0.00443,4,3,2022,0,1.0,12.0,12.0,12.0,0.0,0.0,0.0,1
2022-03-19,4313906.61,3587200.12,116,602,86,116,180455.76,97069.31,4.560344827586207,35007.0,25996.0,181623.0,0.0051,5,3,2022,1,1.0,12.0,12.0,12.0,0.0,0.0,0.0,1
2022-03-20,4198964.15,3744253.09,130,591,90,130,267891.28,331563.52,4.26605504587156,32404.0,24992.0,122416.0,0.00328,6,3,2022,1,1.0,12.0,12.0,12.0,0.0,0.0,0.0,1
2022-03-21,4036051.82,3737447.21,127,583,93,127,368890.92,157858.71,4.425925925925926,30451.0,22765.0,130518.0,0.00519,0,3,2022,0,1.0,12.0,12.0,12.0,0.0,0.0,0.0,1
2022-03-22,4626820.15,4342565.79,154,740,99,151,555218.39,148733.85,4.573529411764706,31664.0,25114.0,105997.0,0.00364,1,3,2022,0,1.0,12.0,12.0,12.0,0.0,0.0,0.0,1
2022-03-23,5301842.45,4915987.31,203,878,119,202,636221.12,157412.29,4.4124293785310735,35235.0,27474.0,187204.0,0.00541,2,3,2022,0,1.0,12.0,12.0,12.0,0.0,0.0,0.0,1
2022-03-24,5052034.89,4744310.26,180,848,116,177,606244.22,126707.48999999999,4.754716981132075,31578.0,22825.0,157354.0,0.0056,3,3,2022,0,1.0,12.0,12.0,12.0,0.0,0.0,0.0,1
2022-03-25,4122489.22,4014534.97,124,596,92,124,494698.65,187962.7,4.4392523364485985,35014.0,25672.0,113707.0,0.00379,4,3,2022,0,1.0,12.0,12.0,12.0,0.0,0.0,0.0,1
2022-03-26,4325007.4,4010228.32,130,609,92,128,519000.89,27189.44,4.464912280701754,33598.0,25782.0,156944.0,0.0055,5,3,2022,1,1.0,12.0,12.0,12.0,0.0,0.0,0.0,1
2022-03-27,5169170.11,4775502.11,171,798,103,170,620300.41,106520.57999999999,4.539568345323741,38704.0,29449.0,130774.0,0.00483,6,3,2022,1,1.0,12.0,12.0,12.0,0.0,0.0,0.0,1
2022-03-28,4855258.01,4607293.73,165,782,109,165,582630.91,133294.11,4.533333333333333,31723.0,23937.0,133339.0,0.00522,0,3,2022,0,1.0,12.0,12.0,12.0,0.0,0.0,0.0,1
2022-03-29,4908504.49,4613958.54,168,831,107,167,589020.59,193452.05,4.325153374233129,36844.0,29563.0,162546.0,0.00537,1,3,2022,0,1.0,12.0,12.0,12.0,0.0,0.0,0.0,1
2022-03-30,11643208.73,10896036.48,394,1945,180,392,1397184.98,110858.24,4.5040871934604905,32053.0,23649.0,163462.0,0.00571,2,3,2022,0,1.0,12.0,12.0,12.0,0.0,0.0,0.0,1
2022-03-31,9233141.0,8773718.15,322,1528,168,319,1107976.85,255222.36,4.532871972318339,39105.0,28896.0,147447.0,0.00409,3,3,2022,0,1.0,12.0,12.0,12.0,0.0,0.0,0.0,1
2022-04-01,8299060.74,8041756.19,312,1499,166,310,995887.39,223689.16999999998,4.605633802816901,42144.0,30733.0,195904.0,0.00469,4,4,2022,0,1.0,12.0,12.0,12.0,0.0,0.0,0.0,1
2022-04-02,8289456.22,7808017.19,272,1351,151,270,994734.84,188813.9,4.56140350877193,40564.0,31682.0,137174.0,0.00517,5,4,2022,1,1.0,12.0,12.0,12.0,0.0,0.0,0.0,1
2022-04-03,6547965.12,6148445.74,238,1167,148,237,785755.85,263609.29,4.412844036697248,47464.0,37125.0,212580.0,0.00481,6,4,2022,1,1.0,12.0,12.0,12.0,0.0,0.0,0.0,1
2022-04-04,1974536.55,1802524.97,61,291,59,60,236944.37,60739.21,4.320754716981132,50915.0,38038.0,215316.0,0.00543,0,4,2022,0,1.0,12.0,12.0,12.0,0.0,0.0,0.0,1
2022-04-05,3017582.3,2782222.29,90,443,71,90,362109.86,69330.42,4.4186046511627906,40856.0,32721.0,183495.0,0.00541,1,4,2022,0,1.0,12.0,12.0,12.0,0.0,0.0,0.0,1
2022-04-06,2934004.6,2645021.55,93,457,69,90,352080.62,19409.42,4.548780487804878,47925.0,38848.0,189601.0,0.0056,2,4,2022,0,1.0,12.0,12.0,12.0,0.0,0.0,0.0,1
2022-04-07,1947894.58,1833343.52,65,302,55,65,233747.35,86503.34,4.508474576271187,43669.0,32002.0,212764.0,0.00569,3,4,2022,0,1.0,12.0,12.0,12.0,0.0,0.0,0.0,1
2022-04-08,2516364.3,2311523.71,89,357,67,89,301963.72,37738.97,4.797101449275362,46962.0,33939.0,177371.0,0.0055,4,4,2022,0,1.0,12.0,12.0,12.0,0.0,0.0,0.0,1
2022-04-09,3523261.24,3380510.41,110,582,88,110,422791.38,97991.48,4.5092592592592595,42440.0,33001.0,200920.0,0.00458,5,4,2022,1,1.0,12.0,12.0,12.0,0.0,0.0,0.0,1
2022-04-10,3747690.93,3511278.1,123,571,92,122,449722.92,160259.11000000002,4.702702702702703,49768.0,36522.0,216764.0,0.00444,6,4,2022,1,1.0,12.0,12.0,12.0,0.0,0.0,0.0,1
2022-04-11,4187283.4,3982564.11,139,685,100,139,502474.02999999997,157594.6,4.634920634920635,45070.0,32885.0,144701.0,0.00563,0,4,2022,0,1.0,12.0,12.0,12.0,0.0,0.0,0.0,1
2022-04-12,4300020.35,4061975.74,161,712,108,161,516002.46,119423.25,4.409722222222222,43246.0,31856.0,165710.0,0.00411,1,4,2022,0,1.0,12.0,12.0,12.0,0.0,0.0,0.0,1
2022-04-13,4888627.31,4546028.85,168,802,111,167,586635.35,89985.65,4.640522875816994,43972.0,31916.0,224660.0,0.00533,2,4,2022,0,1.0,12.0,12.0,12.0,0.0,0.0,0.0,1
2022-04-14,4670014.27,4407778.78,156,713,111,155,555435.38,43594.6,4.581560283687943,46250.0,32446.0,165332.0,0.0034,3,4,2022,0,1.0,12.0,12.0,12.0,0.0,0.0,0.0,1
2022-04-15,4908291.49,4288050.23,146,717,102,145,341602.6,160810.74,4.541984732824427,44514.0,34678.0,218562.0,0.00457,4,4,2022,0,1.0,12.0,12.0,12.0,0.0,0.0,0.0,1
2022-04-16,5147946.06,4540748.11,158,729,99,158,262694.57,119903.42000000001,4.330985915492958,39654.0,29009.0,205953.0,0.00525,5,4,2022,1,1.0,12.0,12.0,12.0,0.0,0.0,0.0,1
2022-04-17,4470361.38,3877207.22,130,612,97,128,150431.33,95436.96,4.372881355932203,43425.0,33955.0,164100.0,0.00353,6,4,2022,1,1.0,12.0,12.0,12.0,0.0,0.0,0.0,1
2022-04-18,3680888.01,2995894.73,114,527,86,114,0.0,93645.50000000001,4.91,44198.0,31257.0,158705.0,0.00524,0,4,2022,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2022-04-19,4426735.65,3630694.51,153,702,105,151,0.0,77780.47,4.753521126760563,46622.0,34253.0,244067.0,0.00531,1,4,2022,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2022-04-20,4874458.71,4017615.85,151,724,110,150,0.0,167667.83,4.644444444444445,46525.0,34875.0,177949.0,0.0032,2,4,2022,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2022-04-21,2926459.0,2418771.53,103,475,78,103,0.0,155043.01,4.455555555555556,48204.0,38947.0,176259.0,0.00572,3,4,2022,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2022-04-22,4609506.19,3890393.56,129,643,103,129,0.0,164838.35,4.592,39015.0,28877.0,210946.0,0.00374,4,4,2022,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2022-04-23,4709847.04,3925675.06,133,669,97,133,0.0,83978.46,4.520661157024794,47534.0,35380.0,251668.0,0.00467,5,4,2022,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2022-04-24,5020542.99,4173556.86,129,675,96,128,0.0,211509.83000000002,4.578512396694215,50247.0,38699.0,164392.0,0.00485,6,4,2022,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2022-04-25,4873788.42,3954819.04,153,711,110,153,0.0,84662.07,4.591549295774648,45074.0,36767.0,194189.0,0.00561,0,4,2022,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2022-04-26,5688161.6,4770812.83,182,828,122,179,0.0,280271.65,4.542483660130719,42549.0,33144.0,160644.0,0.0048,1,4,2022,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2022-04-27,5361513.76,4376745.35,174,767,124,174,0.0,203500.22,4.446540880503145,43119.0,33031.0,167038.0,0.00527,2,4,2022,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2022-04-28,5590934.3,4645081.23,166,764,121,166,0.0,130666.78,4.896551724137931,46696.0,37526.0,164806.0,0.00574,3,4,2022,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2022-04-29,7579535.07,6187238.79,208,989,129,207,0.0,249370.30000000002,4.437837837837838,38774.0,30376.0,149304.0,0.00405,4,4,2022,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2022-04-30,6592777.23,5405333.92,183,885,124,181,0.0,197086.08,4.550295857988166,48271.0,34401.0,205748.0,0.00483,5,4,2022,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2022-05-01,5680859.44,4706859.17,145,734,111,145,0.0,235861.0,4.3007518796992485,46440.0,35572.0,150451.0,0.00547,6,5,2022,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2022-05-02,4291036.44,3434252.59,137,650,105,134,0.0,153059.65,4.619047619047619,43201.0,31271.0,152718.0,0.00529,0,5,2022,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2022-05-03,5504853.65,4531490.74,150,784,113,149,0.0,53526.18,4.407692307692308,43413.0,33025.0,178141.0,0.00351,1,5,2022,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2022-05-04,1792730.62,1492900.17,54,278,46,53,0.0,78944.82,4.625,45850.0,37014.0,214094.0,0.00493,2,5,2022,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2022-05-05,3556300.98,2916616.09,93,466,78,91,0.0,16572.809999999998,4.313953488372093,47226.0,34964.0,191784.0,0.00537,3,5,2022,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2022-05-06,2532060.94,2027456.78,90,403,76,90,0.0,4464.3099999999995,4.524390243902439,37977.0,30976.0,136672.0,0.00484,4,5,2022,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2022-05-07,3620303.23,3000039.1,110,507,88,110,0.0,207875.18,4.427184466019417,42010.0,29449.0,180265.0,0.00569,5,5,2022,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2022-05-08,2468343.71,1923320.47,90,398,67,88,0.0,68866.14,4.7560975609756095,38928.0,30245.0,193556.0,0.00346,6,5,2022,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2022-05-09,2985986.67,2430054.67,86,433,70,86,0.0,156057.27000000002,4.375,42454.0,31780.0,213593.0,0.00337,0,5,2022,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2022-05-10,3668495.19,2955983.75,108,513,88,108,0.0,60712.96,4.28,39754.0,28238.0,178091.0,0.00529,1,5,2022,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2022-05-11,4347378.73,3521156.43,126,590,91,125,0.0,122672.59,4.63963963963964,38601.0,27372.0,150402.0,0.00327,2,5,2022,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2022-05-12,4753134.02,3878195.49,142,657,103,142,0.0,151244.98,4.576923076923077,39174.0,29779.0,127140.0,0.00348,3,5,2022,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2022-05-13,3479131.38,2953956.65,106,449,77,106,0.0,160195.08000000002,4.53125,42638.0,34379.0,150563.0,0.00329,4,5,2022,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2022-05-14,4406804.98,3730445.32,123,578,87,123,0.0,157008.26,4.63963963963964,45546.0,36408.0,241402.0,0.0044,5,5,2022,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
